,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
17,(0.054323282604307334+0j),(0.9375348803269631+0j),(-0.002578611543961731+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.9374771027271653+0j),(-0.002445869902149856+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.9374223775349386+0j),(-0.00231046883239615+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.9373707637252665+0j),(-0.002172546229160247+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.9373223170991274+0j),(-0.002032243022621939+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.9372770902161865+0j),(-0.0018897030202572915+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.9372351323311395+0j),(-0.0017450727445278793+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.9371964893291236+0j),(-0.0015985016770275022+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.9371612036286595+0j),(-0.0014501448666238723+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.9371293140064427+0j),(-0.0013001671867771659+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.9371008553667103+0j),(-0.0011487439470436284+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.9370758585376399+0j),(-0.0009960579069441774+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.9370543501290566+0j),(-0.0008422968762853028+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.9370363524414561+0j),(-0.000687651606908189+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.9370218834319215+0j),(-0.0005323129029481937+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.9370109567479941+0j),(-0.00037646854106792807+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.937003581827654+0j),(-0.0002203005425035183+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.9369997640522431+0j),(-6.398325042801907e-05+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.9369995049314083+0j),(9.231756057041313e-05+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.9370028022967236+0j),(0.0002484445562956596+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.9370096504829523+0j),(0.00040424788527953966+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.937020040481178+0j),(0.0005595836653854445+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.9370339600543804+0j),(0.0007143121979048983+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.9370513938120817+0j),(0.0008682961580702153+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.9370723232457684+0j),(0.001021398958711145+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.9370967267306299+0j),(0.0011734834276093593+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.9371245795017233+0j),(0.0013244108834699713+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.9371558536139845+0j),(0.0014740406411298784+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.9371905178784263+0j),(0.001622228414280306+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.9372285377557389+0j),(0.0017688241705518543+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.9372698752483483+0j),(0.0019136741412251086+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.9373144888657502+0j),(0.002056625248298611+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.9373623336582474+0j),(0.0021975266866075776+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.9374133612682308+0j),(0.002336229882950147+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.9374675199831719+0j),(0.002472588687128564+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.9375247547927003+0j),(0.0026064595399308645+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.9375850074494874+0j),(0.0027377016394356064+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.9376482165338753+0j),(0.0028661771037044293+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.937714317522167+0j),(0.002991751129775831+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.937783242858492+0j),(0.0031142921487385083+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.9378549220301551+0j),(0.003233671976677702+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.9379292816463731+0j),(0.0033497659612921967+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.9380062455202979+0j),(0.0034624531239849875+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.9380857347542186+0j),(0.0035716162972360566+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.9381676678278389+0j),(0.003677142257071404+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.9382519606895093+0j),(0.003778921850448437+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.9383385268503028+0j),(0.003876850117383967+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.9384272774808051+0j),(0.003970826407657339+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.9385181215105006+0j),(0.004060754491927846+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.938610965729624+0j),(0.004146542667112268+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.9387057148933418+0j),(0.00422810385587517+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.93880227182813+0j),(0.004305355700091791+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.9389005375402112+0j),(0.004378220648150418+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.9390004113259056+0j),(0.004446626035968623+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.9391017908837559+0j),(0.004510504161605136+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.9392045724282754+0j),(0.004569792353356702+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.93930865080517+0j),(0.004624433031237055+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.939413919607885+0j),(0.004674373761742951+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.9395202712953206+0j),(0.004719567305819936+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.9396275973105613+0j),(0.004759971659948923+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.9397357882004614+0j),(0.004795550090282369+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.9398447337359278+0j),(0.004826271159766984+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.9399543230327387+0j),(0.004852108748198448+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.9400644446727401+0j),(0.004873042065161456+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.9401749868252532+0j),(0.004889055655817193+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.9402858373685327+0j),(0.004900139399508483+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.9403968840111117+0j),(0.004906288501161314+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.9405080144128676+0j),(0.004907503475470032+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.9406191163056465+0j),(0.004903790123862195+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.9407300776132809+0j),(0.004895159504247628+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.940840786570835+0j),(0.0048816278935653185+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.9409511318429185+0j),(0.004863216743150643+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.9410610026409009+0j),(0.0048399526269543485+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.9411702888388653+0j),(0.004811867182654605+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.9412788810881426+0j),(0.004778997045712766+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.9413866709302644+0j),(0.004741383776433479+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.9414935509081754+0j),(0.004699073780100808+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.941599414675551+0j),(0.004652118220272728+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.9417041571040627+0j),(0.004600572925328055+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.9418076743884416+0j),(0.004544498288373065+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.9419098641491873+0j),(0.0044839591606286614+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.942010625532778+0j),(0.004419024738434745+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.9421098593092367+0j),(0.004349768444025848+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.9422074679669142+0j),(0.0042762678002523724+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.9423033558043526+0j),(0.004198604299446223+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.9423974290190996+0j),(0.004116863266659615+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.9424895957933491+0j),(0.004031133717544702+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.942579766376287+0j),(0.003941508211195642+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.9426678531630351+0j),(0.0038480826983540222+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.9427537707700913+0j),(0.0037509563655061984+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.9428374361071832+0j),(0.003650231475625834+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.9429187684454717+0j),(0.0035460132067482914+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.9429976894820763+0j),(0.003438409490485901+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.943074123400974+0j),(0.003327530854771734+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.943147996930481+0j),(0.003213490280910901+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.9432192393979546+0j),(0.003096403102438561+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.9432877827831857+0j),(0.0029763869912139587+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.9433535617729089+0j),(0.0028535620693326907+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.9434165138198527+0j),(0.002728051196438429+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.9434765792115932+0j),(0.002599980543288184+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.9435337011574171+0j),(0.002469480600266171+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.9435878259045352+0j),(0.0023366877474953213+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.9436389028970059+0j),(0.002201746436442208+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.9436868849897015+0j),(0.00206481184373778+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.9437317287225717+0j),(0.0019260525144243611+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.9437733946446767+0j),(0.0017856520907541678+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.9438118476540127+0j),(0.0016438089707638325+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.9438470572957999+0j),(0.0015007330007009215+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.943878997951792+0j),(0.0013566392092457774+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.9439076488667553+0j),(0.0012117397690063919+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.9439329939936454+0j),(0.0010662361081205847+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.943955021680925+0j),(0.0009203129311711121+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.9439737242555664+0j),(0.000774135034327376+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.9439890975642476+0j),(0.0006278468177725398+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.9440011405261087+0j),(0.0004815737886977433+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.9440098547327073+0j),(0.00033542520465769713+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.9440152441131985+0j),(0.00018949715987945698+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.9440173146696617+0j),(4.387566113534707e-05+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.9440160742796058+0j),(-0.00010136054647943407+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.9440115325588921+0j),(-0.0002461374979615118+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.9440037007771122+0j),(-0.00039038388205914096+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.9439925918176457+0j),(-0.0005340292424858264+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.9439782201753868+0j),(-0.0006770024675427822+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.9439606019859793+0j),(-0.0008192305325478966+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.9439397550810938+0j),(-0.0009606374699569219+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.9439156990647036+0j),(-0.0011011435542978717+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.9438884554054995+0j),(-0.001240664699495007+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.9438580475405661+0j),(-0.0013791120723260213+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.9438245009853513+0j),(-0.0015163919260220674+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.9437878434449432+0j),(-0.001652405651921776+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.9437481049218417+0j),(-0.0017870500356495808+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.9437053178158875+0j),(-0.0019202176900688052+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.943659517012786+0j),(-0.0020517976238725913+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.9436107399587156+0j),(-0.002181675895750079+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.94355902671966+0j),(-0.002309736302046735+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.9435044200252369+0j),(-0.0024358610511662562+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.9434469652977272+0j),(-0.0025599313890302517+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.9433867106676733+0j),(-0.002681828153677012+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.9433237069778108+0j),(-0.0028014322455757997+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.943258007777219+0j),(-0.002918625016329749+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.9431896693072309+0j),(-0.0030332886041507814+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.9431187504801227+0j),(-0.0031453062325671813+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.9430453128515291+0j),(-0.003254562462769248+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.9429694205876028+0j),(-0.003360943403218536+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.94289114042767+0j),(-0.0034643368954960234+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.9428105416427788+0j),(-0.003564632689366412+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.9427276959903208+0j),(-0.003661722612678613+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.9426426776648169+0j),(-0.003755500738341603+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.9425555632449272+0j),(-0.0038458635491512515+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.9424664316367302+0j),(-0.00393271010059368+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.9423753640133221+0j),(-0.004015942181455902+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.9422824437507866+0j),(-0.004095464471943598+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.9421877563605973+0j),(-0.0041711846989540445+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.9420913894185233+0j),(-0.004243013788139443+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.9419934324901115+0j),(-0.004310866012402949+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.9418939770528327+0j),(-0.00437465913648621+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.9417931164149861+0j),(-0.004434314557328066+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.9416909456314568+0j),(-0.004489757439896698+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.9415875614164397+0j),(-0.004540916848219962+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.9414830620532332+0j),(-0.0045877258713603675+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.9413775473012284+0j),(-0.004630121744102053+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.9412711183002124+0j),(-0.004668045962136413+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.9411638774721135+0j),(-0.004701444391551132+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.9410559284203215+0j),(-0.004730267372444451+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.9409473758267174+0j),(-0.004754469816502281+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.9408383253465518+0j),(-0.004774011298390352+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.9407288835013151+0j),(-0.004788856140827901+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.9406191575697437+0j),(-0.004798973493222137+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.9405092554771117+0j),(-0.004804337403755009+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.9403992856829552+0j),(-0.0048049268848260685+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.9402893570673846+0j),(-0.004800725971765924+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.9401795788161388+0j),(-0.004791723774746183+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.9400700603045332+0j),(-0.004777914523821952+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.9399609109804622+0j),(-0.004759297607053072+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.9398522402466145+0j),(-0.004735877601660361+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.9397441573420571+0j),(-0.004707664298182759+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.9396367712233498+0j),(-0.0046746727176107125+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.9395301904453496+0j),(-0.0046369231214807+0j),,,,,,,(2.0371332244712914e-06+0j)
195,(-0.011660168333732582+0j),(0.9394245230418673+0j),(-0.004594441014924896+0j),,,,,,,(2.037135265287618e-06+0j)
196,(-0.00853476487190681+0j),(0.939319876406333+0j),(-0.004547257142678823+0j),,,,,,,(2.0371373061039445e-06+0j)
197,(-0.005400938627928225+0j),(0.9392163571726323+0j),(-0.004495407478059343+0j),,,,,,,(2.037139346920271e-06+0j)
