,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
13,(0.04337217339595485+0j),(0.06128619738472777+0j),(0.000362192290503952+0j),(27.943448268493114-229.99500841769725j),(0.06105610355734825+0j),(2.6028553747892147e-06+0j),(1.1978721149704347e-07+0j),(0.046021462681822695+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.061305782055622676+0j),(0.000357419111518634+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.061325105237522444+0j),(0.0003526380883593274+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.061344166661696814+0j),(0.00034785507249511836+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.06136296629465656+0j),(0.0003430728087320779+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.061381504171076885+0j),(0.0003382910431630753+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.06139978023350086+0j),(0.0003335066629590322+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.061417794180486436+0j),(0.00032871386511819844+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.061435545324694085+0j),(0.00032390435096661555+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.061453032462229086+0j),(0.0003190675429183059+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.06147025375435447+0j),(0.00031419081975927565+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.06148720662248078+0j),(0.00030925976652813945+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.06150388765712021+0j),(0.0003042584349220329+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.061520292541267625+0j),(0.00029916961007490315+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.06153641598844291+0j),(0.0002939750795393153+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.06155225169540251+0j),(0.0002886559003476746+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.06156779230930544+0j),(0.0002831926601505893+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.061583029408905414+0j),(0.00027756572862931873+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.061597953499140316+0j),(0.00027175549564982917+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.06161255401830618+0j),(0.0002657425929793295+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.0616268193568408+0j),(0.00025950809681395435+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.06164073688660486+0j),(0.00025303370886223025+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.06165429299944085+0j),(0.00024630191429150593+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.061667473153713556+0j),(0.0002392961154542511+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.06168026192749492+0j),(0.00023200074096395572+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.061692643077050524+0j),(0.00022440133036201758+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.061704599599317025+0j),(0.0002164845952872748+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.06171611379712703+0j),(0.0002082384587118018+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.06172716734604041+0j),(0.00019965207441560625+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.06173774136177495+0j),(0.0001907158294132031+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.06174781646738982+0j),(0.00018142133250048434+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.061757372859558596+0j),(0.00017176139244148177+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.061766390373467324+0j),(0.0001617299895430865+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.06177484854608118+0j),(0.00015132224446741887+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.06178272667773294+0j),(0.00014053438809903942+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.06179000389219105+0j),(0.0001293637361199411+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.06179665919555681+0j),(0.00011780867165730763+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.06180267153451402+0j),(0.00010586863896961608+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.06180801985460252+0j),(9.354415064251457e-05+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.061812683159307324+0j),(8.083681019773977e-05+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.06181664057084187+0j),(6.774935139794933e-05+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.061819871393556595+0j),(5.4285694880086366e-05+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.061822355180920496+0j),(4.045102209170007e-05+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.061824071807004305+0j),(2.6251865858778068e-05+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.0618250015433403+0j),(1.1696216297179624e-05+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.061825125141947414+0j),(-3.206359793251273e-06+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.06182442392519476+0j),(-1.8444588430360686e-05+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.061822879883033435+0j),(-3.400534968177815e-05+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.061820475777961306+0j),(-4.9873533851488984e-05+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.06181719525789956+0j),(-6.603189616469346e-05+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.061813022976959536+0j),(-8.246091374620566e-05+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.06180794472386541+0j),(-9.913864887141803e-05+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.061801947557577265+0j),(-0.00011604062258491236+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.0617950199494338+0j),(-0.00013313970283458597+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.06178715193090668+0j),(-0.00015040601125844506+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.06177833524583483+0j),(-0.00016780685268573484+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.06176856350578778+0j),(-0.000185306671277066+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.06175783234699854+0j),(-0.00020286703702334538+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.06174613958710997+0j),(-0.00022044666605284304+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.06173348537979904+0j),(-0.00023800147785497616+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.06171987236518527+0j),(-0.0002554846921138263+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.061705305813794686+0j),(-0.0002728469673556244+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.061689793761745985+0j),(-0.0002900365830518363+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.06167334713475348+0j),(-0.0003069996661774006+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.061655979858505315+0j),(-0.00032368046251935877+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.06163770895298108+0j),(-0.000340021652262256+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.06161855460832072+0j),(-0.0003559647085513225+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.06159854023995179+0j),(-0.00037145029688190464+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.061577692520823464+0j),(-0.0003864187122820439+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.06155604138878569+0j),(-0.00040081035038234025+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.06153362002738916+0j),(-0.0004145662076176815+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.061510464818663846+0j),(-0.0004276284050019262+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.061486615266758+0j),(-0.00043994072918800543+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.06146211389168082+0j),(-0.0004514491838932518+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.06143700609278547+0j),(-0.00046210254425048646+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.061411339982046134+0j),(-0.0004718529062627604+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.061385166187617926+0j),(-0.0004806562233048474+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.06135853762861104+0j),(-0.0004884728215265438+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.06133150926245525+0j),(-0.0004952678860914862+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.06130413780666496+0j),(-0.0005010119104169717+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.061276481437234104+0j),(-0.0005056811009559125+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.061248599466284+0j),(-0.0005092577305877433+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.06122055200194848+0j),(-0.0005117304343347124+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.06119239959380456+0j),(-0.0005130944418759978+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.06116420286743529+0j),(-0.0005133517421910928+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.061136022151941784+0j),(-0.0005125111765942885+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.061107917104398786+0j),(-0.0005105884574162628+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.06107994633536976+0j),(-0.0005076061106253886+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.061052167039662375+0j),(-0.0005035933417400682+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.06102463463651085+0j),(-0.0004985858254544988+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.06099740242331972+0j),(-0.0004926254204651085+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.06097052124699391+0j),(-0.00048575981202556923+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.060944039196713484+0j),(-0.000478042085767357+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.06091800132179189+0j),(-0.00046953023728356217+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.06089244937804297+0j),(-0.0004602866207838518+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.06086742160595346+0j),(-0.00045037733820642994+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.06084295254360198+0j),(-0.00043987158039113044+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.06081907287636017+0j),(-0.0004288409418117837+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.06079580932462862+0j),(-0.00041735871596364714+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.06077318457075318+0j),(-0.000405499168239388+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.0607512172261795+0j),(-0.00039333679264490353+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.06072992183943354+0j),(-0.000380945563206301+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.06070930894495501+0j),(-0.00036839818969750427+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.06068938515228312+0j),(-0.0003557653873326176+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.06067015327457703+0j),(-0.00034311516967763534+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.06065161249495743+0j),(-0.0003305121736560159+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.060633758568683055+0j),(-0.0003180170250333909+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.06061658405873262+0j),(-0.00030568575219427804+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.060600078601954085+0j),(-0.00029356925535935924+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.060584229202570845+0j),(-0.00028171283764883104+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.06056902054950738+0j),(-0.00027015580358019973+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.06055443535371482+0j),(-0.00025893112970488854+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.06054045470144483+0j),(-0.0002480652111568339+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.060527058419240706+0j),(-0.00023757768690843456+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.060514225446288476+0j),(-0.0002274813455325245+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.06050193420970058+0j),(-0.00021778211225710793+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.06049016299828909+0j),(-0.00020847911708353278+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.0604788903304251+0j),(-0.00019956484274357504+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.06046809531167511+0j),(-0.00019102535029937511+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.06045775797805048+0j),(-0.00018284057925470725+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.06044785962090171+0j),(-0.0001749847181630591+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.0604383830897316+0j),(-0.00016742664089611234+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.060429313069486984+0j),(-0.00016013040297703943+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.06042063632921316+0j),(-0.00015305579170372586+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.06041234193931543+0j),(-0.000146158923191624+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.060404421455061356+0j),(-0.00013939287895443426+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.06039686906437375+0j),(-0.00013270837422533398+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.06038968169839909+0j),(-0.0001260544499009328+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.06038285910378712+0j),(-0.00011937917976550757+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.06037640387607664+0j),(-0.00011263038452968896+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.060370321454047464+0j),(-0.00010575634419049823+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.06036462007536064+0j),(-9.870650029367446e-05+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.0603593106942654+0j),(-9.143213984875625e-05+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.060354406862595696+0j),(-8.388705290990557e-05+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.060349924575706586+0j),(-7.602815619048792e-05+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.060345882085406165+0j),(-6.781607552108361e-05+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.06034229968231818+0j),(-5.9215680483642547e-05+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.060339199450458826+0j),(-5.019656515448727e-05+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.06033660499712496+0j),(-4.07334695590791e-05+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.06033454116146636+0j),(-3.080663717360088e-05+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.06033303370534835+0j),(-2.040210459597872e-05+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.06033210899030051+0j),(-9.511920342047797e-06+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.06033179364449021+0j),(1.8657094073985177e-06+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.06033211422375374+0j),(1.3726349386938836e-05+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.06033309687076329+0j),(2.6059338520891185e-05+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.06033476697640278+0j),(3.8847867341824904e-05+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.06033714884737027+0j),(5.206912809465972e-05+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.0603402653839214+0j),(6.569453517685349e-05+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.06034413777151501+0j),(7.969001270579353e-05+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.0603487851899249+0j),(9.401634518740121e-05+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.060354224543140204+0j),(0.00010862958649544384+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.060360470213095575+0j),(0.00012348152167162307+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.060367533839954385+0j),(0.00013852017543164355+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.06037542413131936+0j),(0.00015369036071942788+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.060384146702367685+0j),(0.00016893426020133062+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.06039370394850941+0j),(0.0001841920332396854+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.06040409495175228+0j),(0.00019940244063366928+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.0604153154215306+0j),(0.00021450347927284835+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.06042735767032476+0j),(0.00022943301881166292+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.060440210623967656+0j),(0.00024412943254630243+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.060453859866111806+0j),(0.0002585322148551521+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.06046828771592054+0j),(0.00027258257784479366+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.060483473337653706+0j),(0.0002862240202241103+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.06049939288045033+0j),(0.0002994028619011345+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.060516019646268925+0j),(0.0003120687383502097+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.06053332428363806+0j),(0.00032417504942629667+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.060551275004597276+0j),(0.00033567935799600477+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.06056983782197539+0j),(0.0003465437344974776+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.06058897680396176+0j),(0.0003567350443264308+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.060608654342778706+0j),(0.0003662251757609966+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.06062883143416103+0j),(0.0003749912069631138+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.06064946796429068+0j),(0.00038301551143288417+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.060670523000824+0j),(0.00039028580212196356+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.06069195508468178+0j),(0.000396795115219257+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.060713722519350255+0j),(0.00040254173541575945+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.060735783654559415+0j),(0.0004075290652051961+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.060758097161365966+0j),(0.00041176544149799314+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.06078062229586541+0j),(0.00041526390350599834+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.06080331914899209+0j),(0.000418041916493901+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.06082614888013419+0j),(0.0004201210566014327+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.060849073932522146+0j),(0.0004215266599958123+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.06087205822833955+0j),(0.0004222874327391227+0j),,,,,,,(2.0371332244712914e-06+0j)
