,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
28,(0.07955156123194253+0j),(0.05536033658956544+0j),(0.00044698666468809067+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.05537420349890179+0j),(0.0004700540424982772+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.055388761911934+0j),(0.0004919240868050647+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.05540397414752744+0j),(0.000512543170803039+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.055419801161414706+0j),(0.0005318763350192691+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.0554362031155781+0j),(0.0005499069503327365+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.05545313992938247+0j),(0.000566635869250763+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.05547057179657471+0j),(0.0005820800568470011+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.055488459652510584+0j),(0.000596270725782336+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.055506765577283054+0j),(0.0006092510363285598+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.05552545312284555+0j),(0.0006210734577169195+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.05554448755563701+0j),(0.0006317969162484675+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.05556383601035507+0j),(0.0006414838737237832+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.055583467555004325+0j),(0.0006501974837711785+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.055603353171722776+0j),(0.0006579989628645448+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.055623465661734754+0j),(0.0006649452890936193+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.05564377948575499+0j),(0.0006710873090273052+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.05566427055307685+0j),(0.0006764682963392857+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.055684915973373966+0j),(0.0006811229702580065+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.05570569378502242+0j),(0.0006850769513774881+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.055726582672706415+0j),(0.0006883466094077228+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.05574756168544827+0j),(0.0006909392429184849+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.055768609964257455+0j),(0.0006928535245519025+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.05578970648654557+0j),(0.0006940801451697716+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.05581082983247965+0j),(0.0006946025951769061+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.055831957976665174+0j),(0.000694398029023061+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.05585306810702892+0j),(0.0006934381680771692+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.05587413647153838+0j),(0.0006916902064972119+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.05589513825244161+0j),(0.0006891176935777666+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.0559160474670156+0j),(0.0006856813738720748+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.05593683689333676+0j),(0.0006813399729455234+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.055957478019293794+0j),(0.0006760509218961492+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.05597794101291588+0j),(0.0006697710178608952+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.055998194712049455+0j),(0.0006624570207619029+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.056018206631458234+0j),(0.0006540661887061896+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.056037942985517716+0j),(0.0006445567559027024+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.05605736872480785+0j),(0.0006338883578577613+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.05607644758506217+0j),(0.0006220224090878691+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.05609514214709467+0j),(0.000608922438756486+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.056113413906491896+0j),(0.0005945543895887221+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.05613122335201912+0j),(0.0005788868852161232+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.05614853005184371+0j),(0.0005618914708037239+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.0561652927468224+0j),(0.0005435428314571327+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.05618146945023183+0j),(0.0005238189925249577+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.05619701755344256+0j),(0.0005027015055239883+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.05621189393714552+0j),(0.00048017562303712987+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.05622605508783736+0j),(0.00045623046557403333+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.05623945721935839+0j),(0.0004308591830470608+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.0562520563993531+0j),(0.00040405911320812486+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.05626380868059176+0j),(0.000375831939105323+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.0562746702371502+0j),(0.00034618384735690764+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.0562845975054972+0j),(0.00031512568880209856+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.0562935473305829+0j),(0.00028267314285747183+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.05630147711705945+0j),(0.0002488468866917334+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.056308344985795934+0j),(0.0002136727701104378+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.05631410993587349+0j),(0.00017718199681280143+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.05631873201226293+0j),(0.00013941131243593504+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.05632217247939605+0j),(0.00010040319952293125+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.05632439400084091+0j),(6.020607922929161e-05+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.056325360825279516+0j),(1.8874519206176133e-05+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.05632503897896284+0j),(-2.3530553349437506e-05+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.056323396464778026+0j),(-6.694163502130482e-05+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.056320403468006264+0j),(-0.00011128442804680468+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.05631603256877089+0j),(-0.00015647762364835691+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.05631025896107298+0j),(-0.0002024326905952298+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.05630306067818026+0j),(-0.00024905367374643603+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.05629441882397188+0j),(-0.0002962370084320497+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.05628431780964274+0j),(-0.0003438713577421712+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.05627274559493374+0j),(-0.0003918374810819196+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.056259693932776474+0j),(-0.00044000814368401546+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.05624515861592227+0j),(-0.00048824807807549945+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.05622913972376892+0j),(-0.0005364140096961363+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.05621164186720758+0j),(-0.0005843547598563513+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.05619267442889648+0j),(-0.0006319114398776862+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.056172251795938766+0j),(-0.0006789177504497603+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.05615039358151651+0j),(-0.0007252003998273402+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.056127124831630994+0j),(-0.0007705796533553276+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.05610247621274496+0j),(-0.0008148700248622408+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.05607648417584115+0j),(-0.0008578811176608444+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.05604919109222938+0j),(-0.0008994186192621557+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.05602064535637494+0j),(-0.0009392854495572123+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.05599090145110363+0j),(-0.000977283057336613+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.05596001997077646+0j),(-0.0010132128548625346+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.0559280675984217+0j),(-0.0010468777751033182+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.055895117033358616+0j),(-0.001078083931522463+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.055861246866527756+0j),(-0.001106642356299532+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.055826541401532176+0j),(-0.0011323707898184807+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.0557910904202588+0j),(-0.0011550954923553627+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.05575498889285559+0j),(-0.0011746530482012398+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.05571833663274806+0j),(-0.001190892132916228+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.05568123789911247+0j),(-0.001203675160396862+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.055643800952019075+0j),(-0.0012128797113984966+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.055606137565012405+0j),(-0.0012183998708561663+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.05556836249472383+0j),(-0.0012201476827066375+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.05553059290559904+0j),(-0.0012180546118223687+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.05549294775310817+0j),(-0.0012120727800158577+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.055455547133093946+0j),(-0.0012021759305371976+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.05541851160507114+0j),(-0.0011883601563907093+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.05538196149648667+0j),(-0.0011706444093835964+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.05534601619452077+0j),(-0.0011490708008361345+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.055310793431735526+0j),(-0.001123704700885263+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.05527640857169605+0j),(-0.0010946346411567756+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.05524297390055757+0j),(-0.0010619720246370936+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.05521059793049543+0j),(-0.0010258506464647743+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.05517938472073324+0j),(-0.0009864260298276784+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.05514943322178213+0j),(-0.0009438745820179883+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.05512083664833116+0j),(-0.0008983925768325546+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.055093681886018465+0j),(-0.0008501949708072755+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.055068048937060764+0j),(-0.0007995140621723556+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.055044010409422896+0j),(-0.0007465980028480693+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.05502163105387006+0j),(-0.0006917091752146626+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.05500096735286326+0j),(-0.0006351224467496784+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.05498206716483544+0j),(-0.0005771233168934125+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.05496496942692712+0j),(-0.0005180059716481483+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.05494970391876668+0j),(-0.00045807126241749556+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.054936291089360156+0j),(-0.00039762462642420365+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.05492474194861158+0j),(-0.0003369739666958711+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.054915058024434235+0j),(-0.0002764275100621822+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.054907231385841505+0j),(-0.00021629166185550293+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.05490124473183053+0j),(-0.00015686887604530152+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.05489707154529741+0j),(-9.845555936262869e-05+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.05489467631065812+0j),(-4.134002758491226e-05+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.05489401479329886+0j),(1.419946844079142e-05+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.054895034378450516+0j),(6.789663024851268e-05+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.05489767446658082+0j),(0.00011949889686938238+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.05490186692192834+0j),(0.00016876911295678936+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.05490753657037205+0j),(0.0002154870665753081+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.05491460174244134+0j),(0.0002594508847580097+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.054922974856929936+0j),(0.0003004782765062352+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.05493256304028437+0j),(0.0003384076145726955+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.05494326877669845+0j),(0.00037309884910934527+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.054954990583659616+0j),(0.00040443424805282753+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.05496762370756332+0j),(0.0004323189609366202+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.054981060833937494+0j),(0.0004566814046373583+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.054995192806801076+0j),(0.0004774734713583937+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.055009909351716915+0j),(0.0004946705609023789+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.055025099797187886+0j),(0.0005082714409654251+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.05504065378918524+0j),(0.0005182979407767645+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.05505646199378418+0j),(0.0005247944848890396+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.05507241678311253+0j),(0.0005278274752795948+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.055088412900087765+0j),(0.0005274845311350558+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.05510434809772261+0j),(0.0005238735967438887+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.055120123749113875+0j),(0.0005171219288035978+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.055135645424587876+0j),(0.0005073749751437531+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.055150823432852665+0j),(0.0004947951573629631+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.05516557332339654+0j),(0.00047956057016108146+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.055179816347766635+0j),(0.00046186361019934355+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.055193479877752895+0j),(0.0004419095471244642+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.05520649777888492+0j),(0.00041991504892536737+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.05521881073801188+0j),(0.0003961066730285953+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.055230366544069875+0j),(0.000370719333463385+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.055241120321439366+0j),(0.00034399475309802185+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.05525103471500391+0j),(0.0003161798730711969+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.05526008002441634+0j),(0.0002875251429425446+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.05526823428404622+0j),(0.0002582827009823762+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.05527548328720177+0j),(0.0002287045729120436+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.05528182055609179+0j),(0.0001990409473891275+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.05528724725932009+0j),(0.0001695384912088678+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.055291772077940816+0j),(0.00014043869160896834+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.055295411021134236+0j),(0.00011197624029395081+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.05529818719298863+0j),(8.437747227286652e-05+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.05530013051228374+0j),(5.7858873019367966e-05+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.055301277387583156+0j),(3.262566724743455e-05+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.055301670350342384+0j),(8.87050192776893e-06+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.055301357649110684+0j),(-1.3227764940722701e-05+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.05530039280823597+0j),(-3.350515977355376e-05+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.05529883415476443+0j),(-5.181356478103174e-05+0j),,,,,,,(2.0371332244712914e-06+0j)
195,(-0.011660168333732582+0j),(0.05529674431745142+0j),(-6.802155890616422e-05+0j),,,,,,,(2.037135265287618e-06+0j)
