,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
10,(0.03470008606296842+0j),(0.01099544852851996+0j),(-0.00039732609290972563+0j),(60.871776789410646-53.166166082656886j),(0.2025969922542572+0j),(4.659486876334995e-05+0j),(6.5133249553967595e-06+0j),(0.1397863139925814+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.01097484639675573+0j),(-0.00038196155982784044+0j),(73.40601310132837-27.45143600032654j),(0.18233288824558258+0j),(5.975711246719584e-05+0j),(5.275538318731776e-06+0j),(0.08828301939167202+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.010955062479391159+0j),(-0.00036624460354612323+0j),(93.893650011101+43.26490925191295j),(0.08842597901821136+0j),(4.39253453805577e-05+0j),(1.240784937253133e-06+0j),(0.02824758522678187+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.010936114636873011+0j),(-0.0003502012037285639+0j),(71.47671459617663+157.44734931240015j),(0.01170436106622219+0j),(1.1953197827097028e-05+0j),(2.1738630491213284e-08+0j),(0.0018186455880394945+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.010918019349611043+0j),(-0.00033385780950117785+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.010900791695491453+0j),(-0.0003172412553417061+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.010884445331973346+0j),(-0.00030037867106583676+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.010868992483084485+0j),(-0.00028329738569788293+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.010854443931643133+0j),(-0.0002660248250389481+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.010840809017041396+0j),(-0.00024858840279266435+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.010828095638930793+0j),(-0.00023101540518535312+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.010816310267151087+0j),(-0.00021333286913206238+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.010805457958236415+0j),(-0.00019556745416279418+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.010795542378815637+0j),(-0.00017774530854562342+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.010786565836193146+0j),(-0.0001598919303351846+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.010778529316348205+0j),(-0.00014203202444716315+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.010771432529520954+0j),(-0.00012418935731700368+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.010765273963456846+0j),(-0.00010638661124463688+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.010760050944254307+0j),(-8.864524114878732e-05+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.01075575970459924+0j),(-7.09853371303981e-05+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.010752395458972875+0j),(-5.342549693556329e-05+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.010749952485187132+0j),(-3.598271305510982e-05+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.01074842421133862+0j),(-1.8672279718091673e-05+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.010747803306987923+0j),(-1.5077253314924614e-06+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.010748081777079553+0j),(1.5499224120540064e-05+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.010749251056840376+0j),(3.233864568283978e-05+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.01075130210565552+0j),(4.9002380001624096e-05+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.010754225497748779+0j),(6.548394936993482e-05+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.010758011507417495+0j),(8.177843280798607e-05+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.010762650186612991+0j),(9.788230017959107e-05+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.010768131432831828+0j),(0.00011379320996055816+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.01077444504559237+0j),(0.0001295097777906999+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.010781580770202257+0j),(0.00014503132505743092+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.01078952832804707+0j),(0.00016035761820200824+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.010798277433208584+0j),(0.0001754886100129491+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.010807817795803828+0j),(0.00019042419379658958+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.010818139112976223+0j),(0.00020516398004935232+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.010829231048924654+0j),(0.00021970710327842314+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.010841083205694898+0j),(0.00023405206419121243+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.01085368508666484+0j),(0.0002481966098970228+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.01086702605472957+0j),(0.0002621376523162401+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.010881095287147499+0j),(0.00027587122289350125+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.010895881728866028+0j),(0.0002893924601004897+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.010911374045932138+0j),(0.0003026956251449072+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.010927560580337588+0j),(0.0003157741407553499+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.010944429307375875+0j),(0.00032862064781574994+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.010961967796319654+0j),(0.0003412270748774018+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.010980163174978583+0j),(0.000353584716072893+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.010999002098478879+0j),(0.0003656843135933019+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.011018470722421929+0j),(0.0003775161415833829+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.011038554680431807+0j),(0.0003890700889947906+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.011059239065988782+0j),(0.0004003357395710969+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.011080508418364348+0j),(0.0004113024476946808+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.01110234671241881+0j),(0.00042195940929266255+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.011124737351990068+0j),(0.00043229572737563007+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.011147663166587536+0j),(0.0004423004720746414+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.011171106411103679+0j),(0.00045196273525797997+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.011195048768263985+0j),(0.0004612716799608221+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.011219471353551022+0j),(0.0004702165849601419+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.011244354722357333+0j),(0.00047878688488433023+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.011269678879142988+0j),(0.00048697220627255255+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.011295423288395464+0j),(0.0004947624000006777+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.011321566887211318+0j),(0.0005021475704758935+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.01134808809933939+0j),(0.0005091181019767371+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.0113749648505443+0j),(0.0005156646824831434+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.011402174585166226+0j),(0.0005217783253055779+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.011429694283768414+0j),(0.0005274503887866867+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.01145750048177714+0j),(0.0005326725943132495+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.011485569289030474+0j),(0.0005374370428428814+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.011513876410162383+0j),(0.0005417362301199664+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.011542397165756942+0j),(0.0005455630607271828+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.0115711065142146+0j),(0.0005489108610953029+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.011599979074278356+0j),(0.0005517733915725024+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.011628989148172458+0j),(0.0005541448576361032+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.011658110745310288+0j),(0.0005560199203144165+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.011687317606531284+0j),(0.0005573937058732832+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.011716583228829364+0j),(0.0005582618148109789+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.011745880890537344+0j),(0.0005586203301964752+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.011775183676933487+0j),(0.0005584658253786002+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.011804464506237622+0j),(0.0005577953710873856+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.011833696155965323+0j),(0.0005566065419447959+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.011862851289609386+0j),(0.0005548974223977782+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.011891902483618436+0j),(0.0005526666120835205+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.011920822254643028+0j),(0.0005499132306352033+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.011949583087019868+0j),(0.000546636921934215+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.011978157460465242+0j),(0.0005428378578133533+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.012006517877948765+0j),(0.0005385167412151207+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.012034636893718883+0j),(0.0005336748088081167+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.012062487141451698+0j),(0.0005283138330644337+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.0120900413624948+0j),(0.000522436123800563+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.012117272434177876+0j),(0.0005160445291840591+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.012144153398162088+0j),(0.0005091424362084966+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.012170657488800312+0j),(0.0005017337706392267+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.012196758161480392+0j),(0.0004938229964324788+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.012222429120923813+0j),(0.00048541511463084664+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.012247644349412319+0j),(0.000476515661738288+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.01227237813491511+0j),(0.0004671307075778994+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.012296605099089525+0j),(0.00045726685263628906+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.012320300225128334+0j),(0.0004469312248985561+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.012343438885426883+0j),(0.00043613147617807237+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.012365996869043615+0j),(0.00042487577794583266+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.012387950408927826+0j),(0.0004131728166642938+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.012409276208888632+0j),(0.00040103178863075536+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.012429951470279529+0j),(0.0003884623943359071+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.012449953918373153+0j),(0.0003754748323431325+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.012469261828401194+0j),(0.0003620797926946678+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.012487854051234678+0j),(0.00034828844985078486+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.012505710038680293+0j),(0.00033411245516820067+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.01252280986836856+0j),(0.00031956392892431505+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.012539134268210239+0j),(0.00030465545189387017+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.012554664640397499+0j),(0.00028940005648459894+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.012569383084926855+0j),(0.00027381121743868105+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.012583272422621214+0j),(0.00025790284210667986+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.012596316217628663+0j),(0.0002416892603004381+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.012608498799376049+0j),(0.0002251852137315565+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.01261980528395565+0j),(0.00020840584504153224+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.012630221594923696+0j),(0.0001913666864299161+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.01263973448348967+0j),(0.0001740836478861236+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.012648331548075657+0j),(0.00015657300503004736+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.012656001253225352+0j),(0.00013885138656666665+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.012662732947842493+0j),(0.00012093576135894222+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.012668516882738706+0j),(0.0001028434251226522+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.012673344227470972+0j),(8.459198674641124e-05+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.012677207086449094+0j),(6.61993542392342e-05+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.012680098514293508+0j),(4.7683720306825834e-05+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.012682012530424008+0j),(2.9063547557220942e-05+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.012682944132859796+0j),(1.0357553335279847e-05+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.012682889311211323+0j),(-8.415305815816352e-06+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.01268184505884423+0j),(-2.723585006883813e-05+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.012679809384195433+0j),(-4.6084692606765974e-05+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.012676781321221298+0j),(-6.494225630269726e-05+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.012672760938957367+0j),(-8.378879079234754e-05+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.012667749350168797+0j),(-0.00010260438994773629+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.012661748719070083+0j),(-0.00012136900976196563+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.012654762268092203+0j),(-0.00014006248665672825+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.012646794283674514+0j),(-0.00015866455622576348+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.01263785012105814+0j),(-0.00017715487242888633+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.012627936208056667+0j),(-0.0001955130272527643+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.01261706004777916+0j),(-0.00021371857085604888+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.012605230220279515+0j),(-0.00023175103221769302+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.012592456383105083+0j),(-0.00024958994030841716+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.012578749270716583+0j),(-0.00026721484580624107+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.012564120692750065+0j),(-0.00028460534337758944+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.012548583531090516+0j),(-0.00030174109454584843+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.012532151735725751+0j),(-0.0003186018511691894+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.012514840319347893+0j),(-0.00033516747954904515+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.012496665350668705+0j),(-0.00035141798518965325+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.012477643946414034+0j),(-0.0003673335382275536+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.01245779426196171+0j),(-0.0003828944995478553+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.012437135480586337+0j),(-0.0003980814476012509+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.012415687801273825+0j),(-0.00041287520593234224+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.012393472425068127+0j),(-0.0004272568714255579+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.01237051153991232+0j),(-0.0004412078432698656+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.01234682830394636+0j),(-0.00045470985263772385+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.012322446827224196+0j),(-0.00046774499306703667+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.012297392151813804+0j),(-0.0004802957515273734+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.012271690230244783+0j),(-0.0004923450401436238+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.0122453679022699+0j),(-0.0005038762285412596+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.012218452869909014+0j),(-0.0005148731767677208+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.012190973670746624+0j),(-0.0005253202687344564+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.012162959649457291+0j),(-0.0005352024461134061+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.012134440927537156+0j),(-0.0005445052426109972+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.012105448371223904+0j),(-0.0005532148185315789+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.012076013557592627+0j),(-0.0005613179955310675+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.012046168738820563+0j),(-0.0005688022914508444+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.012015946804619463+0j),(-0.0005756559551113315+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.01198538124284135+0j),(-0.0005818680009345528+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.01195450609827031+0j),(-0.000587428243255874+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.011923355929620589+0j),(-0.0005923273301765358+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.011891965764769277+0j),(-0.0005965567768010435+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.011860371054260285+0j),(-0.0006001089976973722+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.011828607623124862+0j),(-0.0006029773384128367+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.011796711621072948+0j),(-0.0006051561058744824+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.011764719471118627+0j),(-0.000606640597501105+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.011732667816712079+0j),(-0.0006074271288525456+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.011700593467459637+0j),(-0.0006075130596421826+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.011668533343522622+0j),(-0.0006068968179409287+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.01163652441879467+0j),(-0.0006055779224032289+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.011604603662965951+0j),(-0.0006035570023503435+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.011572807982591369+0j),(-0.0006008358155509573+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.011541174161287908+0j),(-0.0005974172635449512+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.011509738799194431+0j),(-0.000593305404363011+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.011478538251834706+0j),(-0.0005885054625017518+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.011447608568531517+0j),(-0.0005830238360212864+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.011416985430526792+0j),(-0.0005768681006398724+0j),,,,,,,(2.0371332244712914e-06+0j)
