,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
13,(0.04337217339595485+0j),(0.3376389976196997+0j),(0.002494745029491233+0j),(31.528808814007032-22.27504200093856j),(0.33872899413108826+0j),(0.00010578401997918263+0j),(1.0520927292310247e-05+0j),(0.09945667875337573+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.3377070465473115+0j),(0.002533632545623364+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.3377761203627422+0j),(0.002569557537769278+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.3378461372532501+0j),(0.0026024742513527433+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.33791701420442594+0j),(0.002632340723898715+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.33798866710466735+0j),(0.0026591188255336387+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.3380610108506684+0j),(0.0026827742925859687+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.33813395945373487+0j),(0.0027032767542668635+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.33820742614673566+0j),(0.0027205997524386186+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.3382813234915011+0j),(0.0027347207545111627+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.3383555634864818+0j),(0.0027456211595468546+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.33843005767448325+0j),(0.0027532862977061013+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.3385047172502961+0j),(0.002757705423235733+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.33857945316805044+0j),(0.0027588717013010246+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.33865417624812977+0j),(0.0027567821891091+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.33872879728349925+0j),(0.002751437811997596+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.3388032271453231+0j),(0.002742843335530027+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.3388773768877858+0j),(0.0027310073352615934+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.33895115785208935+0j),(0.0027159421669393537+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.3390244817697069+0j),(0.002697663941943148+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.3390972608651546+0j),(0.002676192516764358+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.33916940795890127+0j),(0.002651551513590053+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.3392408365717531+0j),(0.0026237684074258013+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.3393114610336306+0j),(0.002592874759502473+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.33938119660334154+0j),(0.00255890678642488+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.3394499596110225+0j),(0.002521906445511067+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.33951766763744107+0j),(0.0024819230396967364+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.3395842397468554+0j),(0.0024390155214425234+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.3396495967999768+0j),(0.002393256035107907+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.33971366188685964+0j),(0.0023447351273637204+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.33977636092580127+0j),(0.0022935686528516947+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.3398376234662899+0j),(0.0022399057608234775+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.3398973837008761+0j),(0.002183936156617771+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.33995558162219447+0j),(0.00212589343401728+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.3400121641673113+0j),(0.0020660508180069793+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.3400670861156312+0j),(0.0020047074361649216+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.3401203105088497+0j),(0.0019421671645730404+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.3401718084685613+0j),(0.001878715820678417+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.3402215584550323+0j),(0.001814603184628778+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.34026954515090785+0j),(0.0017500336040730754+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.3403157582032395+0j),(0.0016851650489427099+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.34036019101860326+0j),(0.0016201139311237088+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.34040283972603447+0j),(0.0015549625324788304+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.340443702347433+0j),(0.0014897667185501432+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.3404827781665541+0j),(0.001424562718210334+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.34052006726545647+0j),(0.0013593725655509433+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.3405555701922609+0j),(0.0012942082413836347+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.34058928772749536+0j),(0.0012290747269057356+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.34062122072258+0j),(0.0011639722150493402+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.3406513699903618+0j),(0.0010988976978157786+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.34067973623297765+0j),(0.0010338461033420716+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.3407063199964963+0j),(0.00096881111319048+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.34073112164487446+0j),(0.0009037857546907929+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.3407541413479888+0j),(0.0008387628359499673+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.34077537908008815+0j),(0.0007737352712320533+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.3407948346261174+0j),(0.000708696330193636+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.3408125075941505+0j),(0.0006436398344499399+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.3408283974327137+0j),(0.0005785603179541727+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.3408425034521674+0j),(0.0005134531628046975+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.3408548248495854+0j),(0.0004483147187071301+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.3408653607367642+0j),(0.00038314241195594413+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.34087411017113256+0j),(0.0003179348481432512+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.34088107218943126+0j),(0.00025269191162920353+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.3408862458441047+0j),(0.00018741486396561853+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.340889630242396+0j),(0.00012210644284197297+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.34089122458817567+0j),(5.677096264633018e-05+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.3408910282265585+0j),(-8.585582650713286e-06+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.34088904069137616+0j),(-7.395541391476281e-05+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.3408852617555805+0j),(-0.00013932885850334112+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.3408796914846503+0j),(-0.00020469423939974623+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.34087233029306385+0j),(-0.0002700377623847327+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.3408631790038766+0j),(-0.00033534340214503596+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.3408522389114177+0j),(-0.0004005927885827032+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.3408395118470765+0j),(-0.0004657650949778013+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.3408250002480991+0j),(-0.0005308369300607951+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.3408087072292563+0j),(-0.0005957822364554187+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.34079063665716763+0j),(-0.0006605721983350007+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.3407707932269856+0j),(-0.0007251751614629514+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.3407491825410551+0j),(-0.0007895565690269929+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.34072581118906603+0j),(-0.0008536789167836304+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.34070068682912374+0j),(-0.0009175017309625646+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.34067381826906823+0j),(-0.000980981572106893+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.3406452155472969+0j),(-0.001044072067518372+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.3406148900122795+0j),(-0.0011067239742328667+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.34058285439991537+0j),(-0.0011688852734918175+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.34054912290787215+0j),(-0.0012305012965473875+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.3405137112660672+0j),(-0.0012915148804189256+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.34047663680250523+0j),(-0.0013518665510023993+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.3404379185037738+0j),(-0.0014114947298287056+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.3403975770696121+0j),(-0.001470335959875067+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.3403556349611011+0j),(-0.001528325145239227+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.3403121164421711+0j),(-0.0015853957992401928+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.34026704761426896+0j),(-0.0016414802954702898+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.34022045644448073+0j),(-0.0016965100944564115+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.34017237278799106+0j),(-0.001750415930263095+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.34012282840505953+0j),(-0.0018031280240761699+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.3400718569712241+0j),(-0.001854576364915095+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.34001949407983495+0j),(-0.001904690988699324+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.33996577723763755+0j),(-0.0019534022064620796+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.3399107458546314+0j),(-0.0020006407939004308+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.3398544412290615+0j),(-0.0020463381570886394+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.33979690652809086+0j),(-0.0020904264819818466+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.3397381867645235+0j),(-0.0021328388731272335+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.33967832876982784+0j),(-0.0021735094850049426+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.3396173811636304+0j),(-0.002212373648278495+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.3395553943197996+0j),(-0.002249367992437403+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.3394924203292051+0j),(-0.002284430565789124+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.3394285129592169+0j),(-0.002317500953395572+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.33936372760999595+0j),(-0.002348520393299027+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.3392981212676223+0j),(-0.002377431891206898+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.33923175245409964+0j),(-0.002404180333680651+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.33916468117427984+0j),(-0.0024287125997851096+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.33909696885975077+0j),(-0.002450977671091111+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.33902867830973415+0j),(-0.0024709267398780963+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.33895987362904606+0j),(-0.002488513315351012+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.33889062016317645+0j),(-0.0025036933276629597+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.33882098443055164+0j),(-0.0025164252295185154+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.3387510340520494+0j),(-0.002526670095122758+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.3386808376778421+0j),(-0.002534391716234951+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.33861046491165+0j),(-0.0025395566950827194+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.3385399862324966+0j),(-0.0025421345338926447+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.3384694729140592+0j),(-0.002542097720795691+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.33839899694171904+0j),(-0.0025394218118693274+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.33832863092741905+0j),(-0.0025340855090837298+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.3382584480224452+0j),(-0.002526070733926477+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.3381885218282532+0j),(-0.0025153626964875705+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.3381189263054668+0j),(-0.002501949959795578+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.3380497356811811+0j),(-0.0024858244992053686+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.33798102435470934+0j),(-0.002466981756648042+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.33791286680191607+0j),(-0.0024454206895647575+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.3378453374782844+0j),(-0.0024211438143574224+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.33777851072087045+0j),(-0.0023941572442013866+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.33771246064930077+0j),(-0.002364470721077726+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.33764726106597376+0j),(-0.0023320976418953407+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.3375829853556272+0j),(-0.002297055078586256+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.3375197063844399+0j),(-0.002259363792070972+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.33745749639883615+0j),(-0.0022190482400042196+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.33739642692416416+0j),(-0.0021761365782253625+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.33733656866342215+0j),(-0.002130660655851683+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.33727799139620734+0j),(-0.0020826560039668212+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.3372207638780627+0j),(-0.0020321618178708706+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.3371649537403994+0j),(-0.001979220932872814+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.33711062739117115+0j),(-0.001923879793620293+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.3370578499164779+0j),(-0.0018661884169759173+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.337006684983275+0j),(-0.0018062003484634916+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.33695719474336333+0j),(-0.0017439726123217145+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.3369094397388362+0j),(-0.0016795656552168556+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.3368634788091547+0j),(-0.001613043283679903+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.3368193690000215+0j),(-0.0015444725953473598+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.33677716547422437+0j),(-0.0014739239040983797+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.3367369214246124+0j),(-0.0014014706591943514+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.3366986879893694+0j),(-0.0013271893585401237+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.3366625141697431+0j),(-0.0012511594561988332+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.33662844675038556+0j),(-0.0011734632643050082+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.3365965302224565+0j),(-0.0010941858495327932+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.33656680670963596+0j),(-0.0010134149242879717+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.33653931589718933+0j),(-0.0009312407328042044+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.33651409496422025+0j),(-0.0008477559323348971+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.336491178519244+0j),(-0.0007630554696431198+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.33647059853920785+0j),(-0.0006772364530022656+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.33645238431207736+0j),(-0.0005903980199299662+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.33643656238310204+0j),(-0.0005026412008874627+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.33642315650486865+0j),(-0.00041406877918556255+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.3364121875912425+0j),(-0.0003247851473467149+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.33640367367528967+0j),(-0.0002348961601809985+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.3363976298712673+0j),(-0.00014450898484118205+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.33639406834076013+0j),(-5.373194812882963e-05+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.33639299826303576+0j),(3.7325618669916396e-05+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.336394425809682+0j),(0.00012855353713446665+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.3363983541235816+0j),(0.00021984094095647014+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.33640478330227347+0j),(0.0003110764367882637+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.3364137103857395+0j),(0.00040214826639480206+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.3364251293486485+0j),(0.0004929444698074455+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.33643903109708073+0j),(0.0005833530491742819+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.33645540346974795+0j),(0.0006732621330003408+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.33647423124371506+0j),(0.0007625601404685458+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.336495496144622+0j),(0.0008511359455316348+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.3365191768613942+0j),(0.0009388790404650358+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.33654524906542366+0j),(0.001025679698570609+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.33657368543419336+0j),(0.001111429135722116+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.3366044556793072+0j),(0.0011960196704448808+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.33663752657888313+0j),(0.001279344882223883+0j),,,,,,,(2.0371332244712914e-06+0j)
195,(-0.011660168333732582+0j),(0.3366728620142561+0j),(0.0013612997677374635+0j),,,,,,,(2.037135265287618e-06+0j)
196,(-0.00853476487190681+0j),(0.33671042301092907+0j),(0.0014417808947176397+0j),,,,,,,(2.0371373061039445e-06+0j)
