,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
60,(0.09378648104782472+0j),(0.5419007498904261+0j),(-1.914593328175971e-05+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.5418979891205358+0j),(-9.973981410250628e-05+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.5418927674392815+0j),(-0.00018005657026933265+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.5418850936540351+0j),(-0.00026007484793981066+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.5418749772342962+0j),(-0.0003397727058014936+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.5418624283365531+0j),(-0.000419127164290305+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.5418474578420545+0j),(-0.0004981138122758248+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.5418300774058334+0j),(-0.0005767064646391572+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.5418102995154928+0j),(-0.0006548768663474454+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.5417881375583696+0j),(-0.0007325944405895586+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.5417636058957407+0j),(-0.0008098260801515985+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.5417367199427435+0j),(-0.000886535982388098+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.5417074962526617+0j),(-0.0009626855288203062+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.5416759526041927+0j),(-0.0010382332105301798+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.5416421080902861+0j),(-0.0011131346001186544+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.5416059832071284+0j),(-0.0011873423701077971+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.5415675999418755+0j),(-0.0012608063563908168+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.5415269818578005+0j),(-0.0013334736638293122+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.5414841541756339+0j),(-0.001405288809558157+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.541439143850034+0j),(-0.0014761938981946185+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.5413919796403117+0j),(-0.001546128822152574+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.5413426921747571+0j),(-0.0016150314797717597+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.5412913140081318+0j),(-0.0016828380040496574+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.5412378796721036+0j),(-0.0017494829953836044+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.5411824257185842+0j),(-0.0018148997527886823+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.5411249907560838+0j),(-0.0018790204993943318+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.5410656154793609+0j),(-0.0019417765951909901+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.5410043426928478+0j),(-0.002003098731503368+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.540941217328172+0j),(-0.002062917122296479+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.5408762864556401+0j),(-0.0021211617078069657+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.5408095992895617+0j),(-0.0021777623536306722+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.540741207187809+0j),(-0.002232649028615718+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.5406711636461435+0j),(-0.002285751968969683+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.5405995242876058+0j),(-0.002337001837149787+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.5405263468470798+0j),(-0.0023863298783718557+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.5404516911510805+0j),(-0.0024336680764591744+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.5403756190927759+0j),(-0.0024789493096258972+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.5402981946022426+0j),(-0.0025221075063495855+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.5402194836119544+0j),(-0.0025630778011919656+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.5401395540175099+0j),(-0.0026017966902797387+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.5400584756336153+0j),(-0.0026382021860720125+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.5399763201453508+0j),(-0.002672233970998294+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.5398931610547617+0j),(-0.0027038335495321807+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.5398090736228287+0j),(-0.0027329443982619817+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.5397241348068847+0j),(-0.00275951211352425+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.539638423193561+0j),(-0.0027834845561770126+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.5395520189273543+0j),(-0.00280481199310367+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.539465003634921+0j),(-0.002823447235054544+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.5393774603452195+0j),(-0.0028393457704506343+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.5392894734056248+0j),(-0.002852465894792422+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.539201128394159+0j),(-0.0028627688353348633+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.5391125120279843+0j),(-0.0028702188707084397+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.5390237120683202+0j),(-0.002874783445184889+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.5389348172219525+0j),(-0.0028764332773044193+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.5388459170395079+0j),(-0.0028751424625997595+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.5387571018106835+0j),(-0.002870888570170218+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.5386684624566185+0j),(-0.002863652732876922+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.5385800904196084+0j),(-0.002853419730948188+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.5384920775503658+0j),(-0.0028401780688012005+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.538404515993038+0j),(-0.0028239200449035134+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.5383174980681968+0j),(-0.0028046418145151013+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.5382311161540216+0j),(-0.0027823434451683436+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.538145462565896+0j),(-0.0027570289647602317+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.5380606294346513+0j),(-0.002728706402147805+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.5379767085836831+0j),(-0.0026973878201540587+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.5378937914051751+0j),(-0.0026630893409082335+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.5378119687356676+0j),(-0.002625831163460158+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.5377313307312053+0j),(-0.0025856375736247844+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.5376519667423043+0j),(-0.002542536946029123+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.5375739651889754+0j),(-0.0024965617383491726+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.5374974134360433+0j),(-0.0024477484777404913+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.5374223976690008+0j),(-0.002396137739481632+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.537349002770634+0j),(-0.0023417741178648117+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.5372773121986576+0j),(-0.002284706189383524+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.5372074078645911+0j),(-0.0022249864682821452+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.5371393700141123+0j),(-0.0021626713545470863+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.5370732771091142+0j),(-0.0020978210744337492+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.5370092057116954+0j),(-0.0020304996136382074+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.5369472303703045+0j),(-0.0019607746432363958+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.5368874235082585+0j),(-0.001888717438527673+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.5368298553148508+0j),(-0.0018144027909332999+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.5367745936392566+0j),(-0.0017379089131135557+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.536721703887443+0j),(-0.0016593173374803655+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.5366712489222801+0j),(-0.0015787128082947511+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.5366232889670497+0j),(-0.0014961831675508706+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.5365778815125352+0j),(-0.0014118192348603353+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.5365350812278741+0j),(-0.0013257146815618711+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.5364949398753456+0j),(-0.0012379658992925226+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.53645750622926+0j),(-0.001148671863267243+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.5364228259991082+0j),(-0.0010579339905238492+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.5363909417571174+0j),(-0.0009658559933999947+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.5363618928703603+0j),(-0.0008725437285180636+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.5363357154375452+0j),(-0.0007781050415624956+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.5363124422306166+0j),(-0.0006826496081422311+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.5362921026412765+0j),(-0.000586288771038538+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.5362747226325361+0j),(-0.0004891353741455505+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.5362603246953922+0j),(-0.00039130359341730284+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.5362489278107152+0j),(-0.0002929087651409015+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.5362405474164255+0j),(-0.0001940672118608036+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.5362351953800266+0j),(-9.489606628379453e-05+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.5362328799765492+0j),(4.486906501603239e-06+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.5362336058719539+0j),(0.00010396348815414999+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.5362373741120282+0j),(0.00020341518721742099+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.5362441821168052+0j),(0.0003027234199236822+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.5362540236805157+0j),(0.0004017696913204174+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.5362668889770805+0j),(0.0005004357763749662+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.5362827645711384+0j),(0.0005986039007123505+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.5363016334345889+0j),(0.0006961569206418032+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.5363234749686272+0j),(0.0007929785021285942+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.536348265031231+0j),(0.0008889532983692698+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.5363759759700525+0j),(0.000983967125630852+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.5364065766606578+0j),(0.0010779071370172995+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.5364400325500446+0j),(0.0011706619938301511+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.5364763057053574+0j),(0.0012621220341945006+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.5365153548677162+0j),(0.001352179438626076+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.5365571355110562+0j),(0.0014407283922206005+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.5366015999058724+0j),(0.0015276652431526448+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.5366486971877508+0j),(0.0016128886571775082+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.5366983734305601+0j),(0.0016962997678368439+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.5367505717241676+0j),(0.0017778023220764644+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.5368052322565323+0j),(0.0018573028209927405+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.5368622924000275+0j),(0.0019347106554327097+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.5369216868018261+0j),(0.0020099382361824397+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.5369833474781822+0j),(0.0020829011184872693+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.53704720391243+0j),(0.0021535181206581194+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.5371131831565162+0j),(0.0022217114365287415+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.5371812099358755+0j),(0.0022874067415391357+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.5372512067574492+0j),(0.002350533292232477+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.537323094020644+0j),(0.002411024018963993+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.5373967901310184+0j),(0.0024688156116327016+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.5374722116164825+0j),(0.0025238485982594988+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.5375492732457899+0j),(0.0025760674162476614+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.537627888149093+0j),(0.0026254204761750046+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.5377079679403345+0j),(0.0026718602179803996+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.5377894228412393+0j),(0.002715343159420773+0j),,,,,,,(2.0371332244712914e-06+0j)
195,(-0.011660168333732582+0j),(0.5378721618066671+0j),(0.002755829936688743+0j),,,,,,,(2.037135265287618e-06+0j)
196,(-0.00853476487190681+0j),(0.5379560926510866+0j),(0.0027932853370955285+0j),,,,,,,(2.0371373061039445e-06+0j)
