,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
11,(0.037628868226188134+0j),(0.060513661560084385+0j),(-9.869312270107689e-05+0j),(43.36321409709155-41.072877752454055j),(0.2272992581129074+0j),(6.077784928493202e-05+0j),(1.780932348824192e-06+0j),(0.029302325925931027+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.06050318513154465+0j),(-5.727978346221659e-05+0j),(56.47074118451565-21.088141646976233j),(0.1918145716190338+0j),(7.770512456772849e-05+0j),(1.2682783487504884e-06+0j),(0.016321682203147947+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.06049812957989366+0j),(-1.5829219542363168e-05+0j),(82.631228329903+45.964730384017315j),(0.06515420228242874+0j),(4.6210861910367385e-05+0j),(1.463309694279359e-07+0j),(0.0031665925148023828+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.06049849549844184+0j),(2.559356288464131e-05+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.06050427495355159+0j),(6.692322537238884e-05+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.060515451448887154+0j),(0.00010809421467742735+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.06053199990509791+0j),(0.00014904088119727657+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.06055388665504687+0j),(0.00018969759815862125+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.06058106945466938+0j),(0.0002299988813545989+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.060613497509521594+0j),(0.0002698795092459082+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.060651111517055656+0j),(0.00030927464326329436+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.06069384372463927+0j),(0.0003481199481806734+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.0607416180033232+0j),(0.0003863517124715532+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.06079434993735289+0j),(0.00042390696862253314+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.06085194692942176+0j),(0.00046072361346190596+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.06091430832168027+0j),(0.0004967405286809059+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.06098132553254856+0j),(0.0005318977018957203+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.0610528822094417+0j),(0.0005661363488434029+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.06112885439761884+0j),(0.0005993990376652017+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.061209110725526435+0j),(0.0006316298167687303+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.061293512607254914+0j),(0.0006627743485770887+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.06138191446311276+0j),(0.0006927800527415223+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.06147416395992194+0j),(0.0007215962644069733+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.06157010227358358+0j),(0.0007491744163923081+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.06166956437798011+0j),(0.0007754682596108764+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.06177237936676772+0j),(0.0008004341454397608+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.061878370818426794+0j),(0.0008240314046201117+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.06198735721668425+0j),(0.000846222814813192+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.062099152433330154+0j),(0.00086697508683985+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.06221356627588292+0j),(0.0008862593697637155+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.06233040510879001+0j),(0.0009040518699284482+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.062449472566605296+0j),(0.000920334637931449+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.06257057038063374+0j),(0.0009350965161894953+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.06269349933852136+0j),(0.0009483342236530322+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.06281806039170273+0j),(0.0009600535313429424+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.06294405591684653+0j),(0.000970270440935422+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.06307129112253494+0j),(0.0009790122263341988+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.06319957557081154+0j),(0.0009863181481005053+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.06332872475659078+0j),(0.0009922396236140927+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.0634585616608442+0j),(0.0009968396561649074+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.06358891817319726+0j),(0.0010001914097522535+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.06371963627393062+0j),(0.0010023759565936437+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.06385056887948805+0j),(0.0010034793859870098+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.06398158028879049+0j),(0.001003589593353266+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.06411254621286357+0j),(0.0010027931216673239+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.06424335341651075+0j),(0.0010011723896785113+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.06437389903751045+0j),(0.000998803534233165+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.06450408966983884+0j),(0.0009957549607536008+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.0646338403020019+0j),(0.0009920865778671726+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.0647630731932537+0j),(0.0009878496132171984+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.06489171675465544+0j),(0.0009830868715741904+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.06501970448362435+0j),(0.0009778332943049224+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.06514697398337421+0j),(0.0009721166974958447+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.06527346608433679+0j),(0.0009659585926700151+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.0653991240738606+0j),(0.0009593750211543905+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.06552389303299752+0j),(0.0009523773566257504+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.06564771927444138+0j),(0.0009449730487490972+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.0657705498730142+0j),(0.0009371662942047439+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.06589233227890134+0j),(0.0009289586305443933+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.06601301400362325+0j),(0.0009203494541746061+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.06613254236912804+0j),(0.0009113364672283473+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.06625086431112967+0j),(0.0009019160598868307+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.06636792622872138+0j),(0.0008920836354171766+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.06648367387324546+0j),(0.0008818338852044274+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.06659805227032697+0j),(0.0008711610206642186+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.06671100566984102+0j),(0.000860058968317566+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.06682247751935842+0j),(0.000848521533614018+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.06693241045730054+0j),(0.0008365425383823048+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.06704074632262763+0j),(0.0008241159361140177+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.067147426178395+0j),(0.0008112359086673877+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.06725239034694468+0j),(0.0007978969474282758+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.06735557845486634+0j),(0.0007840939214834903+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.06745692948616774+0j),(0.0007698221349460512+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.06755638184235233+0j),(0.0007550773752178585+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.06765387340831555+0j),(0.0007398559536751985+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.06774934162314888+0j),(0.0007241547400101267+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.06784272355508873+0j),(0.0007079711912500004+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.0679339559799687+0j),(0.0006913033763013191+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.0680229754626359+0j),(0.0006741499967174723+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.0681097184408752+0j),(0.0006565104042696774+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.06819412131145362+0j),(0.0006383846157997065+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.0682761205179562+0j),(0.0006197733257502861+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.06835565264013033+0j),(0.000600677916701843+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.06843265448449562+0j),(0.0005811004681876411+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.06850706317600881+0j),(0.000561043764013226+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.06857881625060053+0j),(0.000540511298269068+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.06864785174842322+0j),(0.0005195072801939108+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.06871410830766819+0j),(0.0004980366380215322+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.06877752525882647+0j),(0.0004761050219228826+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.06883804271928132+0j),(0.0004537188061386461+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.06889560168813175+0j),(0.0004308850903840153+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.06895014414115606+0j),(0.00040761170059631626+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.06900161312583424+0j),(0.0003839071890870905+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.06904995285635428+0j),(0.0003597808341534153+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.06909510880853496+0j),(0.0003352426391973148+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.06913702781460378+0j),(0.0003103033313973257+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.06917565815777406+0j),(0.0002849743599729195+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.06921094966657027+0j),(0.000259267894079362+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.06924285380885564+0j),(0.0002331968203680336+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.06927132378552049+0j),(0.00020677474024554583+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.06929631462379382+0j),(0.00018001596686308444+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.06931778327014484+0j),(0.0001529355218656664+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.06933568868274516+0j),(0.00012554913192984888+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.06934999192346505+0j),(9.7873225116522e-05+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.06936065624938209+0j),(6.992492706405029e-05+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.06936764720378209+0j),(4.172205704489668e-05+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.06937093270663623+0j),(1.3283123906375508e-05+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.06937048314454027+0j),(-1.53726780862998e-05+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.06936627146010393+0j),(-4.422547349001474e-05+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.06935827324078069+0j),(-7.325470999632005e-05+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.06934646680712808+0j),(-0.00010243916281071028+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.06933083330049078+0j),(-0.00013175693909876386+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.06931135677009632+0j),(-0.0001611854825063925+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.06928802425955329+0j),(-0.00019070157776931017+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.06926082589273867+0j),(-0.00022028135543683953+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.06922975495905695+0j),(-0.0002499002967456242+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.06919480799804789+0j),(-0.0002795332386920439+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.06915598488331341+0j),(-0.00030915437936674544+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.06911328890572377+0j),(-0.0003387372836304274+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.06906672685585187+0j),(-0.00036825488922868205+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.06901630910557104+0j),(-0.0003976795134638191+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.06896204968873348+0j),(-0.000426982860563159+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.06890396638082863+0j),(-0.0004561360299069565+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.06884208077749562+0j),(-0.0004851095253044311+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.06877641837173942+0j),(-0.0005138732655318391+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.0687070086296694+0j),(-0.0005423965963730436+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.06863388506454672+0j),(-0.0005706483044295387+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.06855708530888945+0j),(-0.0005985966329917143+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.06847665118434532+0j),(-0.0006262093002864788+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.06839262876899954+0j),(-0.0006534535204363892+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.0683050684617396+0j),(-0.000680296027480681+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.0682140250432531+0j),(-0.000706703102818288+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.06811955773318729+0j),(-0.0007326406064348425+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.06802173024295187+0j),(-0.0007580740122692237+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.06792061082360125+0j),(-0.0007829684480585305+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.06781627230819019+0j),(-0.0008072887399723075+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.06770879214795827+0j),(-0.0008309994623071016+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.06759825244166726+0j),(-0.0008540649924603846+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.06748473995738985+0j),(-0.0008764495713386952+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.06736834614603408+0j),(-0.000898117369279571+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.0672491671458826+0j),(-0.0009190325574818944+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.06712730377743185+0j),(-0.0009391593848466489+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.06700286152783673+0j),(-0.0009584622600327783+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.06687595052429747+0j),(-0.0009769058384338813+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.06674668549577045+0j),(-0.0009944551136845802+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.06661518572244207+0j),(-0.001011075513214091+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.06648157497247303+0j),(-0.001026732997282417+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.06634598142559915+0j),(-0.0010413941608649435+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.06620853758326058+0j),(-0.0010550263376964439+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.06606938016502535+0j),(-0.0010675977057477814+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.06592864999123012+0j),(-0.0010790773924405958+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.06578649185257315+0j),(-0.0010894355688921846+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.06564305436867637+0j),(-0.0010986435242968803+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.0654984898367964+0j),(-0.0011066737421435281+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.06535295406875374+0j),(-0.001113500004105887+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.06520660621302403+0j),(-0.0011190975129790743+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.06505960856080767+0j),(-0.001123443014668605+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.06491212633673664+0j),(-0.0011265149110487966+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.06476432747550215+0j),(-0.001128293362337495+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.06461638238573922+0j),(-0.001128760379533113+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.06446846370240708+0j),(-0.0011278999078431615+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.06432074602878747+0j),(-0.0011256979019816026+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.06417340566911671+0j),(-0.0011221423940604952+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.06402662035278317+0j),(-0.0011172235546478512+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.0638805689509558+0j),(-0.0011109337474323297+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.06373543118645815+0j),(-0.0011032675778293584+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.06359138733766402+0j),(-0.0010942219357798649+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.0634486179371625+0j),(-0.0010837960329274244+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.06330730346591917+0j),(-0.0010719914343090859+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.06316762404364497+0j),(-0.0010588120846569287+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.06302975911607331+0j),(-0.0010442643293784959+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.0628938871398387+0j),(-0.0010283569302628568+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.06276018526564453+0j),(-0.0010111010759450013+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.06262882902040481+0j),(-0.0009925103871509945+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.06249999198904144+0j),(-0.0009726009167406694+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.06237384549661646+0j),(-0.0009513911445632967+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.06225055829147731+0j),(-0.0009289019671413978+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.0621302962300903+0j),(-0.0009051566822015977+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.062013221964234894+0j),(-0.0008801809680757545+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.061899494631228416+0j),(-0.0008540028580016639+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.061789269547845596+0j),(-0.0008266527093603413+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.061682697908592724+0j),(-0.0007981631678951586+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.0615799264889895+0j),(-0.000768569126967105+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.061481097354503474+0j),(-0.0007379076819104438+0j),,,,,,,(2.0371332244712914e-06+0j)
195,(-0.011660168333732582+0j),(0.061386347575773444+0j),(-0.0007062180795629321+0j),,,,,,,(2.037135265287618e-06+0j)
