,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
92,(0.020955057874566602+0j),(0.04346873190469746+0j),(0.0005926542062079216+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.04353413385685544+0j),(0.000584440888737277+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.04359859617441925+0j),(0.0005757718847425365+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.04366206892083214+0j),(0.0005666611759458849+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.04372450366911882+0j),(0.0005571219054524892+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.043785853411500264+0j),(0.0005471664308385189+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.043846072475657194+0j),(0.0005368063905361405+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.04390511644885719+0j),(0.0005260527787566577+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.0439629421106734+0j),(0.0005149160249518429+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.044019507374620584+0j),(0.0005034060745909268+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.044074771238716184+0j),(0.0004915324687650306+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.04412869374473412+0j),(0.00047930442078581906+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.04418123594574557+0j),(0.0004667308885037889+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.04423235988142533+0j),(0.0004538206415296469+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.04428202856053066+0j),(0.00044058232290511147+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.04433020594992552+0j),(0.00042702450504764473+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.04437685696951418+0j),(0.00041315573999886563+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.04442194749246028+0j),(0.00039898460415174655+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.044465444350091754+0j),(0.0003845197377294128+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.04450731534092615+0j),(0.00036976987934854265+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.04454752924328954+0j),(0.0003547438960323501+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.04458605583104349+0j),(0.0003394508090497081+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.044622865891976234+0j),(0.0003238998159533844+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.04465793124845521+0j),(0.0003081003091771154+0j),,,,,,,(2.036971999981497e-06+0j)
116,(-0.05165928624479691+0j),(0.044691224779976814+0j),(0.0002920618915312044+0j),,,,,,,(2.0369740407978237e-06+0j)
117,(-0.054323282601433404+0j),(0.044722720447285466+0j),(0.0002757943889124877+0j),,,,,,,(2.0369760816141502e-06+0j)
118,(-0.05693366843667035+0j),(0.044752393317768646+0j),(0.0002593078605190865+0j),,,,,,,(2.0369781224304767e-06+0j)
119,(-0.05948786761455158+0j),(0.0447802195918644+0j),(0.0002426126068342146+0j),,,,,,,(2.0369801632468032e-06+0j)
120,(-0.06198335944945219+0j),(0.04480617663024656+0j),(0.00022571917561766723+0j),,,,,,,(2.0369822040631298e-06+0j)
121,(-0.06441768119191636+0j),(0.044830242981577874+0j),(0.00020863836611931773+0j),,,,,,,(2.0369842448794563e-06+0j)
122,(-0.06678843046028347+0j),(0.044852398410643556+0j),(0.0001913812317059022+0j),,,,,,,(2.0369862856957828e-06+0j)
123,(-0.06909326761124958+0j),(0.044872623926698385+0j),(0.00017395908107102864+0j),,,,,,,(2.0369883265121093e-06+0j)
124,(-0.07132991804830306+0j),(0.044890901811877985+0j),(0.00015638347817906843+0j),,,,,,,(2.036990367328436e-06+0j)
125,(-0.0734961744687792+0j),(0.04490721564954058+0j),(0.00013866624107563443+0j),,,,,,,(2.0369924081447623e-06+0j)
126,(-0.07558989903809857+0j),(0.04492155035241993+0j),(0.00012081943968173523+0j),,,,,,,(2.036994448961089e-06+0j)
127,(-0.07760902550314462+0j),(0.04493389219048172+0j),(0.00010285539267401896+0j),,,,,,,(2.0369964897774153e-06+0j)
128,(-0.0795515612298684+0j),(0.04494422881838668+0j),(8.478666354054446e-05+0j),,,,,,,(2.036998530593742e-06+0j)
129,(-0.08141558917003273+0j),(0.04495254930247339+0j),(6.66260558903175e-05+0j),,,,,,,(2.0370005714100683e-06+0j)
130,(-0.08319926975270382+0j),(0.04495884414718101+0j),(4.838660808422146e-05+0j),,,,,,,(2.037002612226395e-06+0j)
131,(-0.08490084270131903+0j),(0.04496310532083993+0j),(3.0081587245698015e-05+0j),,,,,,,(2.0370046530427214e-06+0j)
132,(-0.08651862876857136+0j),(0.044965326280764085+0j),(1.1724482701426217e-05+0j),,,,,,,(2.037006693859048e-06+0j)
133,(-0.08805103139455543+0j),(0.044965501997583715+0j),(-6.671001105285061e-06+0j),,,,,,,(2.0370087346753744e-06+0j)
134,(-0.0894965382830808+0j),(0.04496362897876215+0j),(-2.5090952192622688e-05+0j),,,,,,,(2.037010775491701e-06+0j)
135,(-0.0908537228933666+0j),(0.044959705291243324+0j),(-4.3521259079944935e-05+0j),,,,,,,(2.0370128163080274e-06+0j)
136,(-0.09212124584777427+0j),(0.044953730583180106+0j),(-6.194761926461296e-05+0j),,,,,,,(2.037014857124354e-06+0j)
137,(-0.09329785625476475+0j),(0.04494570610469596+0j),(-8.035554811677393e-05+0j),,,,,,,(2.0370168979406804e-06+0j)
138,(-0.09438239294161621+0j),(0.044935634727634045+0j),(-9.873038817727395e-05+0j),,,,,,,(2.037018938757007e-06+0j)
139,(-0.09537378560166576+0j),(0.04492352096424967+0j),(-0.00011705731884820046+0j),,,,,,,(2.0370209795733334e-06+0j)
140,(-0.09627105584982062+0j),(0.044909370984802584+0j),(-0.00013532136646947286+0j),,,,,,,(2.03702302038966e-06+0j)
141,(-0.09707331818862008+0j),(0.04489319263400655+0j),(-0.00015350741477834282+0j),,,,,,,(2.0370250612059864e-06+0j)
142,(-0.0977797808823656+0j),(0.04487499544629335+0j),(-0.00017160021575202573+0j),,,,,,,(2.037027102022313e-06+0j)
143,(-0.09838974673747385+0j),(0.044854790659848556+0j),(-0.00018958440083649756+0j),,,,,,,(2.0370291428386395e-06+0j)
144,(-0.09890261379128791+0j),(0.04483259122937565+0j),(-0.0002074444925672907+0j),,,,,,,(2.037031183654966e-06+0j)
145,(-0.09931787590594486+0j),(0.044808411837544526+0j),(-0.00022516491659052288+0j),,,,,,,(2.0370332244712925e-06+0j)
146,(-0.09963512326790375+0j),(0.044782268905079234+0j),(-0.00024273001409438086+0j),,,,,,,(2.037035265287619e-06+0j)
147,(-0.0998540427922073+0j),(0.04475418059943846+0j),(-0.0002601240546630788+0j),,,,,,,(2.0370373061039455e-06+0j)
148,(-0.09997441843185931+0j),(0.04472416684204134+0j),(-0.00027733124956673394+0j),,,,,,,(2.037039346920272e-06+0j)
149,(-0.09999613139057446+0j),(0.044692249313988894+0j),(-0.00029433576550158904+0j),,,,,,,(2.0370413877365985e-06+0j)
150,(-0.09991916024028395+0j),(0.04465845146023033+0j),(-0.000311121738795631+0j),,,,,,,(2.037043428552925e-06+0j)
151,(-0.09974358094222026+0j),(0.044622798492121515+0j),(-0.0003276732900948574+0j),,,,,,,(2.0370454693692515e-06+0j)
152,(-0.09946956677195266+0j),(0.044585317388321395+0j),(-0.0003439745395450946+0j),,,,,,,(2.037047510185578e-06+0j)
153,(-0.09909738814843383+0j),(0.04454603689397028+0j),(-0.00036000962248347536+0j),,,,,,,(2.0370495510019046e-06+0j)
154,(-0.09862741236694533+0j),(0.04450498751809269+0j),(-0.0003757627056523136+0j),,,,,,,(2.037051591818231e-06+0j)
155,(-0.09806010323688008+0j),(0.04446220152916591+0j),(-0.0003912180039462271+0j),,,,,,,(2.0370536326345576e-06+0j)
156,(-0.09739602062385738+0j),(0.04441771294879449+0j),(-0.00040635979770085943+0j),,,,,,,(2.037055673450884e-06+0j)
157,(-0.09663581989724067+0j),(0.04437155754343028+0j),(-0.00042117245052848197+0j),,,,,,,(2.0370577142672106e-06+0j)
158,(-0.09578025128347151+0j),(0.04432377281407668+0j),(-0.00043564042770215163+0j),,,,,,,(2.037059755083537e-06+0j)
159,(-0.09483015912527956+0j),(0.04427439798391654+0j),(-0.000449748315085877+0j),,,,,,,(2.0370617958998636e-06+0j)
160,(-0.09378648104901252+0j),(0.044223473983803295+0j),(-0.00046348083860360453+0j),,,,,,,(2.03706383671619e-06+0j)
161,(-0.09265024703892692+0j),(0.0441710434355558+0j),(-0.0004768228842346458+0j),,,,,,,(2.0370658775325166e-06+0j)
162,(-0.09142257842081153+0j),(0.04411715063299963+0j),(-0.0004897595185175685+0j),,,,,,,(2.037067918348843e-06+0j)
163,(-0.09010468675537425+0j),(0.044061841520699314+0j),(-0.0005022760095387348+0j),,,,,,,(2.0370699591651697e-06+0j)
164,(-0.0886978726427459+0j),(0.04400516367032936+0j),(-0.0005143578483755355+0j),,,,,,,(2.037071999981496e-06+0j)
165,(-0.08720352443828316+0j),(0.043947166254635524+0j),(-0.0005259907709580741+0j),,,,,,,(2.0370740407978227e-06+0j)
166,(-0.08562311688340682+0j),(0.04388790001894206+0j),(-0.0005371607803068844+0j),,,,,,,(2.037076081614149e-06+0j)
167,(-0.08395820964956867+0j),(0.0438274172501657+0j),(-0.0005478541690980688+0j),,,,,,,(2.0370781224304757e-06+0j)
168,(-0.08221044579920185+0j),(0.04376577174330321+0j),(-0.0005580575425012734+0j),,,,,,,(2.037080163246802e-06+0j)
169,(-0.08038155016443305+0j),(0.0437030187653653+0j),(-0.000567757841230454+0j),,,,,,,(2.0370822040631287e-06+0j)
170,(-0.07847332764402504+0j),(0.04363921501673684+0j),(-0.0005769423647421839+0j),,,,,,,(2.0370842448794552e-06+0j)
171,(-0.07648766142343015+0j),(0.04357441858995118+0j),(-0.0005855987945118666+0j),,,,,,,(2.0370862856957817e-06+0j)
172,(-0.07442651111547574+0j),(0.04350868892587348+0j),(-0.0005937152173143246+0j),,,,,,,(2.0370883265121082e-06+0j)
173,(-0.07229191082667015+0j),(0.04344208676729707+0j),(-0.0006012801484320947+0j),,,,,,,(2.0370903673284347e-06+0j)
174,(-0.07008596714978504+0j),(0.043374674109965546+0j),(-0.0006082825547126129+0j),,,,,,,(2.0370924081447613e-06+0j)
175,(-0.06781085708517014+0j),(0.043306514151041364+0j),(-0.0006147118773940336+0j),,,,,,,(2.0370944489610878e-06+0j)
176,(-0.06546882589125504+0j),(0.04323767123505177+0j),(-0.0006205580546188306+0j),,,,,,,(2.0370964897774143e-06+0j)
177,(-0.06306218487033081+0j),(0.043168210797350726+0j),(-0.0006258115435548196+0j),,,,,,,(2.0370985305937408e-06+0j)
178,(-0.06059330908652788+0j),(0.04309819930514525+0j),(-0.0006304633420443542+0j),,,,,,,(2.0371005714100673e-06+0j)
179,(-0.058064635022173954+0j),(0.04302770419614308+0j),(-0.0006345050097043575+0j),,,,,,,(2.037102612226394e-06+0j)
180,(-0.05547865817328007+0j),(0.042956793814886776+0j),(-0.00063792868840272+0j),,,,,,,(2.0371046530427203e-06+0j)
181,(-0.05283793058740513+0j),(0.0428855373468476+0j),(-0.0006407271220399209+0j),,,,,,,(2.037106693859047e-06+0j)
182,(-0.05014505834231969+0j),(0.04281400475036028+0j),(-0.0006428936755684911+0j),,,,,,,(2.0371087346753733e-06+0j)
183,(-0.04740269897904431+0j),(0.04274226668648711+0j),(-0.000644422353187761+0j),,,,,,,(2.0371107754917e-06+0j)
184,(-0.044613558874872665+0j),(0.04267039444690626+0j),(-0.0006453078156557537+0j),,,,,,,(2.0371128163080263e-06+0j)
185,(-0.04178039057435068+0j),(0.04259845987992553+0j),(-0.0006455453966650141+0j),,,,,,,(2.037114857124353e-06+0j)
186,(-0.038905990073208746+0j),(0.04252653531472859+0j),(-0.0006451311182348161+0j),,,,,,,(2.0371168979406794e-06+0j)
187,(-0.03599319405637968+0j),(0.04245469348396511+0j),(-0.0006440617050768797+0j),,,,,,,(2.037118938757006e-06+0j)
188,(-0.033044877102527064+0j),(0.04238300744480173+0j),(-0.0006423345978974419+0j),,,,,,,(2.0371209795733324e-06+0j)
189,(-0.030063948844182856+0j),(0.04231155049855345+0j),(-0.0006399479656034104+0j),,,,,,,(2.037123020389659e-06+0j)
190,(-0.027053351098336606+0j),(0.042240396109044384+0j),(-0.0006369007159360231+0j),,,,,,,(2.0371250612059854e-06+0j)
191,(-0.024016054961146296+0j),(0.04216961781994403+0j),(-0.00063319250324799+0j),,,,,,,(2.037127102022312e-06+0j)
192,(-0.020955057877913658+0j),(0.04209928917138859+0j),(-0.0006288237335774897+0j),,,,,,,(2.0371291428386384e-06+0j)
193,(-0.0178733806817835+0j),(0.042029483616026805+0j),(-0.0006237955699227851+0j),,,,,,,(2.037131183654965e-06+0j)
194,(-0.014774064616799391+0j),(0.04196027443437752+0j),(-0.0006181099393324985+0j),,,,,,,(2.0371332244712914e-06+0j)
195,(-0.011660168333732582+0j),(0.04189173464938038+0j),(-0.0006117695403252343+0j),,,,,,,(2.037135265287618e-06+0j)
